,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
9826,176,34,46,4.331,Stab,2,3,22,8.034999999999993
9828,176,34,47,4.332,Stab,2,3,22,8.018000000000002
9699,182,31,127,4.332,Stab,2,3,22,1.279921875
9829,176,34,44,4.333,Stab,2,3,22,7.997999999999996
9699,182,31,127,4.333,Stab,2,3,22,1.279921875
9830,176,34,47,4.334,Stab,2,3,22,7.981000000000005
9699,182,31,127,4.334,Stab,2,3,22,1.279921875
9831,176,34,48,4.335,Stab,2,3,22,7.965
9699,182,31,127,4.335,Stab,2,3,22,1.279921875
9699,182,31,127,4.335999999999999,Stab,2,3,22,1.279921875
9832,176,34,49,4.336,Stab,2,3,22,7.949999999999995
9833,176,34,48,4.337,Stab,2,3,22,7.934000000000004
9699,182,31,127,4.337,Stab,2,3,22,1.279921875
9834,176,34,45,4.338,Stab,2,3,22,7.914999999999997
9699,182,31,127,4.338,Stab,2,3,22,1.279921875
9835,176,34,47,4.3389999999999995,Stab,2,3,22,7.881000000000001
9699,182,31,127,4.3389999999999995,Stab,2,3,22,1.279921875
9835,176,34,47,4.34,Stab,2,3,22,7.881000000000001
9699,182,31,127,4.34,Stab,2,3,22,1.279921875
9699,182,31,127,4.340999999999999,Stab,2,3,22,1.279921875
9837,176,34,50,4.341,Stab,2,3,22,7.866999999999996
9838,176,34,51,4.342,Stab,2,3,22,7.840999999999999
9699,182,31,127,4.342,Stab,2,3,22,1.279921875
9838,176,34,51,4.343,Stab,2,3,22,7.840999999999999
9699,182,31,127,4.343,Stab,2,3,22,1.279921875
9699,182,31,127,4.343999999999999,Stab,2,3,22,1.279921875
9839,176,34,47,4.344,Stab,2,3,22,7.823999999999994
9841,176,34,50,4.345,Stab,2,3,22,7.810000000000001
9699,182,31,127,4.345,Stab,2,3,22,1.279921875
9842,176,34,51,4.346,Stab,2,3,22,7.796999999999997
9699,182,31,127,4.346,Stab,2,3,22,1.279921875
9699,182,31,127,4.3469999999999995,Stab,2,3,22,1.279921875
9843,176,34,51,4.347,Stab,2,3,22,7.783999999999993
9844,176,34,48,4.348,Stab,2,3,22,7.768000000000002
9699,182,31,127,4.348,Stab,2,3,22,1.279921875
9845,176,34,51,4.349,Stab,2,3,22,7.754999999999997
9699,182,31,127,4.349,Stab,2,3,22,1.279921875
9846,176,34,51,4.35,Stab,2,3,22,7.742000000000004
9699,182,31,127,4.35,Stab,2,3,22,1.279921875
9847,176,34,51,4.351,Stab,2,3,22,7.729
9699,182,31,127,4.351,Stab,2,3,22,1.279921875
9699,182,31,127,4.351999999999999,Stab,2,3,22,1.279921875
9848,176,34,52,4.352,Stab,2,3,22,7.716999999999996
9849,176,34,52,4.353,Stab,2,3,22,7.692999999999999
9699,182,31,127,4.353,Stab,2,3,22,1.279921875
9849,176,34,52,4.354,Stab,2,3,22,7.692999999999999
9699,182,31,127,4.354,Stab,2,3,22,1.279921875
9699,182,31,127,4.3549999999999995,Stab,2,3,22,1.279921875
9851,176,34,52,4.355,Stab,2,3,22,7.680999999999995
9852,176,34,53,4.356,Stab,2,3,22,7.670000000000001
9699,182,31,127,4.356,Stab,2,3,22,1.279921875
9699,182,31,127,4.356999999999999,Stab,2,3,22,1.279921875
9853,176,34,53,4.357,Stab,2,3,22,7.658999999999997
9854,176,34,53,4.358,Stab,2,3,22,7.648000000000003
9699,182,31,127,4.358,Stab,2,3,22,1.279921875
9855,176,34,51,4.359,Stab,2,3,22,7.621999999999995
9699,182,31,127,4.359,Stab,2,3,22,1.279921875
9699,182,31,127,4.359999999999999,Stab,2,3,22,1.279921875
9855,176,34,51,4.36,Stab,2,3,22,7.621999999999995
9857,176,34,54,4.361,Stab,2,3,22,7.612
9699,182,31,127,4.361,Stab,2,3,22,1.279921875
9858,176,34,54,4.362,Stab,2,3,22,7.601999999999997
9699,182,31,127,4.362,Stab,2,3,22,1.279921875
9699,182,31,127,4.3629999999999995,Stab,2,3,22,1.279921875
9859,176,34,55,4.363,Stab,2,3,22,7.592999999999994
9860,176,34,53,4.364,Stab,2,3,22,7.582
9699,182,31,127,4.364,Stab,2,3,22,1.279921875
9861,176,34,55,4.365,Stab,2,3,22,7.572999999999997
9699,182,31,127,4.365,Stab,2,3,22,1.279921875
9862,176,34,55,4.366,Stab,2,3,22,7.564000000000002
9699,182,31,127,4.366,Stab,2,3,22,1.279921875
9863,176,34,56,4.367,Stab,2,3,22,7.5479999999999965
9699,182,31,127,4.367,Stab,2,3,22,1.279921875
9699,182,31,127,4.367999999999999,Stab,2,3,22,1.279921875
9863,176,34,56,4.368,Stab,2,3,22,7.5479999999999965
9864,176,34,56,4.369,Stab,2,3,22,7.540000000000001
9699,182,31,127,4.369,Stab,2,3,22,1.279921875
9866,176,34,57,4.37,Stab,2,3,22,7.525999999999996
9699,182,31,127,4.37,Stab,2,3,22,1.279921875
9699,182,31,127,4.3709999999999996,Stab,2,3,22,1.279921875
9866,176,34,57,4.371,Stab,2,3,22,7.525999999999996
9868,176,34,57,4.372,Stab,2,3,22,7.511999999999998
9699,182,31,127,4.372,Stab,2,3,22,1.279921875
9699,182,31,127,4.372999999999999,Stab,2,3,22,1.279921875
9868,176,34,57,4.373,Stab,2,3,22,7.511999999999998
9870,176,34,56,4.374,Stab,2,3,22,7.504000000000002
9699,182,31,127,4.374,Stab,2,3,22,1.279921875
9871,176,34,58,4.375,Stab,2,3,22,7.498
9699,182,31,127,4.375,Stab,2,3,22,1.279921875
9699,182,31,127,4.3759999999999994,Stab,2,3,22,1.279921875
9872,176,34,59,4.376,Stab,2,3,22,7.4929999999999986
9873,176,34,59,4.377,Stab,2,3,22,7.488000000000001
9699,182,31,127,4.377,Stab,2,3,22,1.279921875
9874,176,34,58,4.378,Stab,2,3,22,7.481999999999999
9699,182,31,127,4.378,Stab,2,3,22,1.279921875
9875,176,34,58,4.379,Stab,2,3,22,7.470000000000001
9699,182,31,127,4.379,Stab,2,3,22,1.279921875
9875,176,34,58,4.38,Stab,2,3,22,7.470000000000001
9699,182,31,127,4.38,Stab,2,3,22,1.279921875
9877,176,34,60,4.380999999999999,Stab,2,3,22,7.4620000000000015
9699,182,31,127,4.380999999999999,Stab,2,3,22,1.279921875
9877,176,34,60,4.382,Stab,2,3,22,7.4620000000000015
9699,182,31,127,4.382,Stab,2,3,22,1.279921875
9878,176,34,59,4.383,Stab,2,3,22,7.457
9699,182,31,127,4.383,Stab,2,3,22,1.279921875
9880,176,34,59,4.3839999999999995,Stab,2,3,22,7.447000000000001
9699,182,31,127,4.3839999999999995,Stab,2,3,22,1.279921875
9880,176,34,59,4.385,Stab,2,3,22,7.447000000000001
9699,182,31,127,4.385,Stab,2,3,22,1.279921875
9882,176,34,60,4.386,Stab,2,3,22,7.439000000000002
9699,182,31,127,4.386,Stab,2,3,22,1.279921875
9882,176,34,60,4.387,Stab,2,3,22,7.439000000000002
9699,182,31,127,4.387,Stab,2,3,22,1.279921875
9884,176,34,61,4.388,Stab,2,3,22,7.433
9699,182,31,127,4.388,Stab,2,3,22,1.279921875
9699,182,31,127,4.388999999999999,Stab,2,3,22,1.279921875
9884,176,34,61,4.389,Stab,2,3,22,7.433
9886,176,34,62,4.39,Stab,2,3,22,7.431000000000001
9699,182,31,127,4.39,Stab,2,3,22,1.279921875
9887,176,34,61,4.391,Stab,2,3,22,7.428
9699,182,31,127,4.391,Stab,2,3,22,1.279921875
9699,182,31,127,4.3919999999999995,Stab,2,3,22,1.279921875
9888,176,34,62,4.392,Stab,2,3,22,7.425999999999999
9889,176,34,62,4.393,Stab,2,3,22,7.424
9699,182,31,127,4.393,Stab,2,3,22,1.279921875
9890,176,34,62,4.394,Stab,2,3,22,7.422
9699,182,31,127,4.394,Stab,2,3,22,1.279921875
9891,176,34,63,4.395,Stab,2,3,22,7.421
9699,182,31,127,4.395,Stab,2,3,22,1.279921875
9892,176,34,62,4.396,Stab,2,3,22,7.419
9699,182,31,127,4.396,Stab,2,3,22,1.279921875
9893,176,34,63,4.396999999999999,Stab,2,3,22,7.417
9699,182,31,127,4.396999999999999,Stab,2,3,22,1.279921875
9893,176,34,63,4.398,Stab,2,3,22,7.417
9699,182,31,127,4.398,Stab,2,3,22,1.279921875
9894,176,34,63,4.399,Stab,2,3,22,7.4159999999999995
9699,182,31,127,4.399,Stab,2,3,22,1.279921875
9896,176,34,63,4.3999999999999995,Stab,2,3,22,7.414
9699,182,31,127,4.3999999999999995,Stab,2,3,22,1.279921875
9896,176,34,63,4.401,Stab,2,3,22,7.414
9699,182,31,127,4.401,Stab,2,3,22,1.279921875
9897,176,34,65,4.402,Stab,2,3,22,7.419
9699,182,31,127,4.402,Stab,2,3,22,1.279921875
9897,176,34,65,4.403,Stab,2,3,22,7.419
9699,182,31,127,4.403,Stab,2,3,22,1.279921875
9897,176,34,65,4.404,Stab,2,3,22,7.419
9699,182,31,127,4.404,Stab,2,3,22,1.279921875
9897,176,34,65,4.404999999999999,Stab,2,3,22,7.419
9699,182,31,127,4.404999999999999,Stab,2,3,22,1.279921875
9897,176,34,65,4.406,Stab,2,3,22,7.419
9699,182,31,127,4.406,Stab,2,3,22,1.279921875
9898,176,34,65,4.407,Stab,2,3,22,7.422
9699,182,31,127,4.407,Stab,2,3,22,1.279921875
9898,176,34,65,4.4079999999999995,Stab,2,3,22,7.422
9699,182,31,127,4.4079999999999995,Stab,2,3,22,1.279921875
9898,176,34,65,4.409,Stab,2,3,22,7.422
9699,182,31,127,4.409,Stab,2,3,22,1.279921875
9899,176,34,65,4.41,Stab,2,3,22,7.423
9699,182,31,127,4.41,Stab,2,3,22,1.279921875
9900,176,34,65,4.411,Stab,2,3,22,7.425
9699,182,31,127,4.411,Stab,2,3,22,1.279921875
9900,176,34,65,4.412,Stab,2,3,22,7.425
9699,182,31,127,4.412,Stab,2,3,22,1.279921875
9902,176,34,65,4.412999999999999,Stab,2,3,22,7.427
9699,182,31,127,4.412999999999999,Stab,2,3,22,1.279921875
9902,176,34,65,4.414,Stab,2,3,22,7.427
9699,182,31,127,4.414,Stab,2,3,22,1.279921875
9903,176,34,65,4.415,Stab,2,3,22,7.428
9699,182,31,127,4.415,Stab,2,3,22,1.279921875
9699,182,31,127,4.4159999999999995,Stab,2,3,22,1.279921875
9904,176,34,65,4.416,Stab,2,3,22,7.429
9905,176,34,65,4.417,Stab,2,3,22,7.431
9699,182,31,127,4.417,Stab,2,3,22,1.279921875
9905,176,34,65,4.418,Stab,2,3,22,7.431
9699,182,31,127,4.418,Stab,2,3,22,1.279921875
9907,176,34,65,4.419,Stab,2,3,22,7.4319999999999995
9699,182,31,127,4.419,Stab,2,3,22,1.279921875
9908,176,34,66,4.42,Stab,2,3,22,7.434
9699,182,31,127,4.42,Stab,2,3,22,1.279921875
9912,182,31,127,8.158,Stab,3,3,23,1.279609375
9931,176,34,67,8.158,Stab,3,3,23,11.235
9931,176,34,67,8.158999999999999,Stab,3,3,23,11.235
9914,182,31,123,8.158999999999999,Stab,3,3,23,1.239296875
9914,182,31,123,8.16,Stab,3,3,23,1.239296875
9931,176,34,67,8.16,Stab,3,3,23,11.235
9931,176,34,67,8.161,Stab,3,3,23,11.235
9916,182,31,119,8.161,Stab,3,3,23,1.1990625
9931,176,34,67,8.161999999999999,Stab,3,3,23,11.235
9916,182,31,119,8.162,Stab,3,3,23,1.1990625
9918,182,31,116,8.163,Stab,3,3,23,1.16875
9931,176,34,67,8.163,Stab,3,3,23,11.235
9920,182,31,112,8.164,Stab,3,3,23,1.12828125
9931,176,34,67,8.164,Stab,3,3,23,11.235
9931,176,34,67,8.165,Stab,3,3,23,11.235
9924,182,31,106,8.165,Stab,3,3,23,1.067890625
9931,176,34,67,8.165999999999999,Stab,3,3,23,11.235
9924,182,31,106,8.166,Stab,3,3,23,1.067890625
9931,176,34,67,8.167,Stab,3,3,23,11.235
9928,182,31,101,8.167,Stab,3,3,23,1.0178125
9934,176,34,67,8.168,Stab,3,3,23,11.237999999999998
9932,182,31,100,8.168,Stab,3,3,23,1.00765625
9937,176,34,70,8.168999999999999,Stab,3,3,23,11.250000000000002
9935,182,31,98,8.168999999999999,Stab,3,3,23,0.9875
9937,176,34,70,8.17,Stab,3,3,23,11.250000000000002
9935,182,31,98,8.17,Stab,3,3,23,0.9875
9943,176,34,70,8.171,Stab,3,3,23,11.262000000000006
9939,182,31,96,8.171,Stab,3,3,23,0.9671875
9943,176,34,70,8.172,Stab,3,3,23,11.262000000000006
9939,182,31,96,8.172,Stab,3,3,23,0.9671875
9946,176,34,71,8.173,Stab,3,3,23,11.269000000000002
9944,182,31,92,8.173,Stab,3,3,23,0.92703125
9955,176,34,72,8.174,Stab,3,3,23,11.325
9948,182,31,90,8.174,Stab,3,3,23,0.906953125
9955,176,34,72,8.174999999999999,Stab,3,3,23,11.325
9948,182,31,90,8.175,Stab,3,3,23,0.906953125
9950,182,31,89,8.176,Stab,3,3,23,0.896796875
9955,176,34,72,8.176,Stab,3,3,23,11.325
9952,182,31,87,8.177,Stab,3,3,23,0.876640625
9955,176,34,72,8.177,Stab,3,3,23,11.325
9955,176,34,72,8.177999999999999,Stab,3,3,23,11.325
9958,182,31,85,8.177999999999999,Stab,3,3,23,0.856796875
9955,176,34,72,8.179,Stab,3,3,23,11.325
9958,182,31,85,8.179,Stab,3,3,23,0.856796875
9955,176,34,72,8.18,Stab,3,3,23,11.325
9958,182,31,85,8.18,Stab,3,3,23,0.856796875
9956,176,34,72,8.181,Stab,3,3,23,11.332999999999995
9958,182,31,85,8.181,Stab,3,3,23,0.856796875
9958,182,31,85,8.181999999999999,Stab,3,3,23,0.856796875
9957,176,34,74,8.182,Stab,3,3,23,11.343000000000007
9960,176,34,73,8.183,Stab,3,3,23,11.352000000000002
9958,182,31,85,8.183,Stab,3,3,23,0.856796875
9961,176,34,73,8.184,Stab,3,3,23,11.370000000000008
9970,182,31,87,8.184,Stab,3,3,23,0.876953125
9970,182,31,87,8.184999999999999,Stab,3,3,23,0.876953125
9961,176,34,73,8.185,Stab,3,3,23,11.370000000000008
9962,176,34,73,8.186,Stab,3,3,23,11.379000000000003
9970,182,31,87,8.186,Stab,3,3,23,0.876953125
9964,176,34,76,8.187,Stab,3,3,23,11.403000000000011
9970,182,31,87,8.187,Stab,3,3,23,0.876953125
9970,182,31,87,8.187999999999999,Stab,3,3,23,0.876953125
9964,176,34,76,8.188,Stab,3,3,23,11.403000000000011
9965,176,34,75,8.189,Stab,3,3,23,11.414000000000005
9970,182,31,87,8.189,Stab,3,3,23,0.876953125
9966,176,34,75,8.19,Stab,3,3,23,11.424999999999999
9970,182,31,87,8.19,Stab,3,3,23,0.876953125
9970,182,31,87,8.190999999999999,Stab,3,3,23,0.876953125
9968,176,34,76,8.191,Stab,3,3,23,11.437000000000014
9969,176,34,78,8.192,Stab,3,3,23,11.451000000000006
9970,182,31,87,8.192,Stab,3,3,23,0.876953125
9972,176,34,76,8.193,Stab,3,3,23,11.463
9970,182,31,87,8.193,Stab,3,3,23,0.876953125
9975,176,34,76,8.193999999999999,Stab,3,3,23,11.487000000000007
9973,182,31,89,8.193999999999999,Stab,3,3,23,0.89703125
9975,176,34,76,8.195,Stab,3,3,23,11.487000000000007
9973,182,31,89,8.195,Stab,3,3,23,0.89703125
9978,176,34,78,8.196,Stab,3,3,23,11.501
9976,182,31,90,8.196,Stab,3,3,23,0.9071875
9982,176,34,79,8.197,Stab,3,3,23,11.515999999999991
9980,182,31,92,8.197,Stab,3,3,23,0.927421875
9985,176,34,82,8.197999999999999,Stab,3,3,23,11.552000000000003
9983,182,31,95,8.197999999999999,Stab,3,3,23,0.9575
9985,176,34,82,8.199,Stab,3,3,23,11.552000000000003
9983,182,31,95,8.199,Stab,3,3,23,0.9575
9988,176,34,79,8.2,Stab,3,3,23,11.566999999999995
9986,182,31,96,8.2,Stab,3,3,23,0.9678125
9994,176,34,80,8.201,Stab,3,3,23,11.583000000000014
9992,182,31,100,8.201,Stab,3,3,23,1.00796875
9999,176,34,81,8.202,Stab,3,3,23,11.600000000000005
9995,182,31,102,8.202,Stab,3,3,23,1.028125
10000,176,34,84,8.203,Stab,3,3,23,11.619999999999994
10001,182,31,104,8.203,Stab,3,3,23,1.04828125
10003,176,34,82,8.204,Stab,3,3,23,11.638000000000016
10001,182,31,104,8.204,Stab,3,3,23,1.04828125
10006,176,34,82,8.205,Stab,3,3,23,11.673999999999996
10004,182,31,106,8.205,Stab,3,3,23,1.06859375
10006,176,34,82,8.206,Stab,3,3,23,11.673999999999996
10004,182,31,106,8.206,Stab,3,3,23,1.06859375
10012,176,34,82,8.206999999999999,Stab,3,3,23,11.710000000000008
10010,182,31,110,8.206999999999999,Stab,3,3,23,1.10890625
10012,176,34,82,8.208,Stab,3,3,23,11.710000000000008
10010,182,31,110,8.208,Stab,3,3,23,1.10890625
10018,176,34,83,8.209,Stab,3,3,23,11.728999999999997
10016,182,31,114,8.209,Stab,3,3,23,1.1490625
10021,176,34,84,8.21,Stab,3,3,23,11.749000000000022
10019,182,31,116,8.21,Stab,3,3,23,1.16921875
10024,176,34,83,8.211,Stab,3,3,23,11.787
10022,182,31,118,8.211,Stab,3,3,23,1.189375
10024,176,34,83,8.212,Stab,3,3,23,11.787
10022,182,31,118,8.212,Stab,3,3,23,1.189375
10027,176,34,83,8.213,Stab,3,3,23,11.80599999999999
10025,182,31,120,8.213,Stab,3,3,23,1.209609375
10033,176,34,83,8.213999999999999,Stab,3,3,23,11.844000000000003
10031,182,31,123,8.213999999999999,Stab,3,3,23,1.239921875
10033,176,34,83,8.215,Stab,3,3,23,11.844000000000003
10031,182,31,123,8.215,Stab,3,3,23,1.239921875
10039,176,34,83,8.216,Stab,3,3,23,11.862999999999992
10037,182,31,127,8.216,Stab,3,3,23,1.27984375
10040,176,34,83,8.216999999999999,Stab,3,3,23,11.901000000000005
10037,182,31,127,8.216999999999999,Stab,3,3,23,1.27984375
10040,176,34,83,8.218,Stab,3,3,23,11.901000000000005
10037,182,31,127,8.218,Stab,3,3,23,1.27984375
10041,176,34,87,8.219,Stab,3,3,23,11.923999999999992
10037,182,31,127,8.219,Stab,3,3,23,1.27984375
10037,182,31,127,8.219999999999999,Stab,3,3,23,1.27984375
10042,176,34,83,8.22,Stab,3,3,23,11.943000000000016
10044,176,34,83,8.221,Stab,3,3,23,11.962000000000005
10037,182,31,127,8.221,Stab,3,3,23,1.27984375
10045,176,34,83,8.222,Stab,3,3,23,12.000000000000018
10037,182,31,127,8.222,Stab,3,3,23,1.27984375
10037,182,31,127,8.222999999999999,Stab,3,3,23,1.27984375
10045,176,34,83,8.223,Stab,3,3,23,12.000000000000018
10047,176,34,82,8.224,Stab,3,3,23,12.035999999999998
10037,182,31,127,8.224,Stab,3,3,23,1.27984375
10047,176,34,82,8.225,Stab,3,3,23,12.035999999999998
10037,182,31,127,8.225,Stab,3,3,23,1.27984375
10037,182,31,127,8.225999999999999,Stab,3,3,23,1.27984375
10049,176,34,81,8.226,Stab,3,3,23,12.053000000000019
10050,176,34,81,8.227,Stab,3,3,23,12.087
10037,182,31,127,8.227,Stab,3,3,23,1.27984375
10050,176,34,81,8.228,Stab,3,3,23,12.087
10037,182,31,127,8.228,Stab,3,3,23,1.27984375
10052,176,34,81,8.229,Stab,3,3,23,12.121000000000011
10037,182,31,127,8.229,Stab,3,3,23,1.27984375
10037,182,31,127,8.229999999999999,Stab,3,3,23,1.27984375
10052,176,34,81,8.23,Stab,3,3,23,12.121000000000011
10054,176,34,81,8.231,Stab,3,3,23,12.154999999999992
10037,182,31,127,8.231,Stab,3,3,23,1.27984375
10054,176,34,81,8.232,Stab,3,3,23,12.154999999999992
10037,182,31,127,8.232,Stab,3,3,23,1.27984375
10056,176,34,84,8.232999999999999,Stab,3,3,23,12.195000000000006
10037,182,31,127,8.232999999999999,Stab,3,3,23,1.27984375
10056,176,34,84,8.234,Stab,3,3,23,12.195000000000006
10037,182,31,127,8.234,Stab,3,3,23,1.27984375
10058,176,34,78,8.235,Stab,3,3,23,12.223000000000015
10037,182,31,127,8.235,Stab,3,3,23,1.27984375
10037,182,31,127,8.235999999999999,Stab,3,3,23,1.27984375
10058,176,34,78,8.236,Stab,3,3,23,12.223000000000015
10060,176,34,78,8.237,Stab,3,3,23,12.251
10037,182,31,127,8.237,Stab,3,3,23,1.27984375
10060,176,34,78,8.238,Stab,3,3,23,12.251
10037,182,31,127,8.238,Stab,3,3,23,1.27984375
10062,176,34,78,8.238999999999999,Stab,3,3,23,12.279000000000009
10037,182,31,127,8.238999999999999,Stab,3,3,23,1.27984375
10062,176,34,78,8.24,Stab,3,3,23,12.279000000000009
10037,182,31,127,8.24,Stab,3,3,23,1.27984375
10064,176,34,75,8.241,Stab,3,3,23,12.290000000000003
10037,182,31,127,8.241,Stab,3,3,23,1.27984375
10037,182,31,127,8.241999999999999,Stab,3,3,23,1.27984375
10065,176,34,75,8.242,Stab,3,3,23,12.301000000000016
10066,176,34,76,8.243,Stab,3,3,23,12.325000000000003
10037,182,31,127,8.243,Stab,3,3,23,1.27984375
10066,176,34,76,8.244,Stab,3,3,23,12.325000000000003
10037,182,31,127,8.244,Stab,3,3,23,1.27984375
10068,176,34,73,8.245,Stab,3,3,23,12.333999999999998
10037,182,31,127,8.245,Stab,3,3,23,1.27984375
10069,176,34,72,8.245999999999999,Stab,3,3,23,12.350000000000003
10037,182,31,127,8.245999999999999,Stab,3,3,23,1.27984375
10069,176,34,72,8.247,Stab,3,3,23,12.350000000000003
10037,182,31,127,8.247,Stab,3,3,23,1.27984375
10071,176,34,72,8.248,Stab,3,3,23,12.366000000000009
10037,182,31,127,8.248,Stab,3,3,23,1.27984375
10037,182,31,127,8.248999999999999,Stab,3,3,23,1.27984375
10071,176,34,72,8.249,Stab,3,3,23,12.366000000000009
10072,176,34,73,8.25,Stab,3,3,23,12.375000000000004
10037,182,31,127,8.25,Stab,3,3,23,1.27984375
10074,176,34,70,8.251,Stab,3,3,23,12.381
10037,182,31,127,8.251,Stab,3,3,23,1.27984375
10075,176,34,70,8.251999999999999,Stab,3,3,23,12.393000000000004
10037,182,31,127,8.251999999999999,Stab,3,3,23,1.27984375
10075,176,34,70,8.253,Stab,3,3,23,12.393000000000004
10037,182,31,127,8.253,Stab,3,3,23,1.27984375
10077,176,34,69,8.254,Stab,3,3,23,12.398000000000001
10037,182,31,127,8.254,Stab,3,3,23,1.27984375
10037,182,31,127,8.254999999999999,Stab,3,3,23,1.27984375
10078,176,34,68,8.255,Stab,3,3,23,12.402000000000006
10079,176,34,67,8.256,Stab,3,3,23,12.405000000000005
10037,182,31,127,8.256,Stab,3,3,23,1.27984375
10080,176,34,67,8.257,Stab,3,3,23,12.411000000000001
10037,182,31,127,8.257,Stab,3,3,23,1.27984375
10080,176,34,67,8.258,Stab,3,3,23,12.411000000000001
10037,182,31,127,8.258,Stab,3,3,23,1.27984375
10082,176,34,66,8.259,Stab,3,3,23,12.413000000000004
10037,182,31,127,8.259,Stab,3,3,23,1.27984375
10083,176,34,65,8.26,Stab,3,3,23,12.414000000000003
10037,182,31,127,8.26,Stab,3,3,23,1.27984375
10084,176,34,65,8.261,Stab,3,3,23,12.415000000000003
10037,182,31,127,8.261,Stab,3,3,23,1.27984375
10037,182,31,127,8.261999999999999,Stab,3,3,23,1.27984375
10085,176,34,65,8.262,Stab,3,3,23,12.416000000000004
10086,176,34,63,8.263,Stab,3,3,23,12.414000000000005
10037,182,31,127,8.263,Stab,3,3,23,1.27984375
10086,176,34,63,8.264,Stab,3,3,23,12.414000000000005
10037,182,31,127,8.264,Stab,3,3,23,1.27984375
10037,182,31,127,8.264999999999999,Stab,3,3,23,1.27984375
10087,176,34,63,8.265,Stab,3,3,23,12.413000000000004
10088,176,34,63,8.266,Stab,3,3,23,12.412000000000004
10037,182,31,127,8.266,Stab,3,3,23,1.27984375
10089,176,34,63,8.267,Stab,3,3,23,12.411000000000005
10037,182,31,127,8.267,Stab,3,3,23,1.27984375
10037,182,31,127,8.267999999999999,Stab,3,3,23,1.27984375
10090,176,34,62,8.268,Stab,3,3,23,12.409000000000002
10091,176,34,61,8.269,Stab,3,3,23,12.406000000000004
10037,182,31,127,8.269,Stab,3,3,23,1.27984375
10092,176,34,62,8.27,Stab,3,3,23,12.404000000000005
10037,182,31,127,8.27,Stab,3,3,23,1.27984375
10037,182,31,127,8.270999999999999,Stab,3,3,23,1.27984375
10093,176,34,61,8.271,Stab,3,3,23,12.401000000000002
10094,176,34,61,8.272,Stab,3,3,23,12.395000000000005
10037,182,31,127,8.272,Stab,3,3,23,1.27984375
10094,176,34,61,8.273,Stab,3,3,23,12.395000000000005
10037,182,31,127,8.273,Stab,3,3,23,1.27984375
10096,176,34,59,8.274,Stab,3,3,23,12.390000000000008
10037,182,31,127,8.274,Stab,3,3,23,1.27984375
10097,176,34,60,8.275,Stab,3,3,23,12.386000000000003
10037,182,31,127,8.275,Stab,3,3,23,1.27984375
10098,176,34,60,8.276,Stab,3,3,23,12.382000000000005
10037,182,31,127,8.276,Stab,3,3,23,1.27984375
10099,176,34,59,8.277,Stab,3,3,23,12.377000000000008
10037,182,31,127,8.277,Stab,3,3,23,1.27984375
10037,182,31,127,8.277999999999999,Stab,3,3,23,1.27984375
10100,176,34,58,8.278,Stab,3,3,23,12.371
10101,176,34,58,8.279,Stab,3,3,23,12.365000000000004
10037,182,31,127,8.279,Stab,3,3,23,1.27984375
10102,176,34,58,8.28,Stab,3,3,23,12.359000000000007
10037,182,31,127,8.28,Stab,3,3,23,1.27984375
10037,182,31,127,8.280999999999999,Stab,3,3,23,1.27984375
10103,176,34,57,8.281,Stab,3,3,23,12.351999999999999
10104,176,34,58,8.282,Stab,3,3,23,12.346000000000002
10037,182,31,127,8.282,Stab,3,3,23,1.27984375
10105,176,34,57,8.283,Stab,3,3,23,12.339000000000006
10037,182,31,127,8.283,Stab,3,3,23,1.27984375
10037,182,31,127,8.283999999999999,Stab,3,3,23,1.27984375
10106,176,34,55,8.284,Stab,3,3,23,12.329999999999995
10107,176,34,57,8.285,Stab,3,3,23,12.316000000000003
10037,182,31,127,8.285,Stab,3,3,23,1.27984375
10107,176,34,57,8.286,Stab,3,3,23,12.316000000000003
10037,182,31,127,8.286,Stab,3,3,23,1.27984375
10109,176,34,56,8.286999999999999,Stab,3,3,23,12.299999999999997
10037,182,31,127,8.286999999999999,Stab,3,3,23,1.27984375
10109,176,34,56,8.288,Stab,3,3,23,12.299999999999997
10037,182,31,127,8.288,Stab,3,3,23,1.27984375
10111,176,34,53,8.289,Stab,3,3,23,12.27800000000001
10037,182,31,127,8.289,Stab,3,3,23,1.27984375
10111,176,34,53,8.29,Stab,3,3,23,12.27800000000001
10037,182,31,127,8.29,Stab,3,3,23,1.27984375
10113,176,34,55,8.291,Stab,3,3,23,12.268999999999998
10037,182,31,127,8.291,Stab,3,3,23,1.27984375
10114,176,34,54,8.292,Stab,3,3,23,12.259000000000004
10037,182,31,127,8.292,Stab,3,3,23,1.27984375
10115,176,34,53,8.293,Stab,3,3,23,12.24800000000001
10037,182,31,127,8.293,Stab,3,3,23,1.27984375
10037,182,31,127,8.293999999999999,Stab,3,3,23,1.27984375
10116,176,34,52,8.294,Stab,3,3,23,12.235999999999995
10117,176,34,54,8.295,Stab,3,3,23,12.226
10037,182,31,127,8.295,Stab,3,3,23,1.27984375
10118,176,34,53,8.296,Stab,3,3,23,12.203999999999994
10037,182,31,127,8.296,Stab,3,3,23,1.27984375
10037,182,31,127,8.296999999999999,Stab,3,3,23,1.27984375
10118,176,34,53,8.297,Stab,3,3,23,12.203999999999994
10120,176,34,52,8.298,Stab,3,3,23,12.180000000000007
10037,182,31,127,8.298,Stab,3,3,23,1.27984375
10120,176,34,52,8.299,Stab,3,3,23,12.180000000000007
