,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
307,182,31,127,0.23,Chirp,1,1,1,1.27984375
252,176,34,58,0.231,Chirp,1,1,1,1.6520000000000001
307,182,31,127,0.231,Chirp,1,1,1,1.27984375
254,176,34,57,0.232,Chirp,1,1,1,1.645
307,182,31,127,0.232,Chirp,1,1,1,1.27984375
255,176,34,57,0.233,Chirp,1,1,1,1.631
307,182,31,127,0.233,Chirp,1,1,1,1.27984375
255,176,34,57,0.234,Chirp,1,1,1,1.631
307,182,31,127,0.234,Chirp,1,1,1,1.27984375
257,176,34,56,0.23500000000000001,Chirp,1,1,1,1.6150000000000002
307,182,31,127,0.23500000000000001,Chirp,1,1,1,1.27984375
257,176,34,56,0.236,Chirp,1,1,1,1.6150000000000002
307,182,31,127,0.23600000000000002,Chirp,1,1,1,1.27984375
258,176,34,55,0.237,Chirp,1,1,1,1.6060000000000003
307,182,31,127,0.23700000000000002,Chirp,1,1,1,1.27984375
259,176,34,56,0.238,Chirp,1,1,1,1.5980000000000003
307,182,31,127,0.23800000000000002,Chirp,1,1,1,1.27984375
260,176,34,56,0.239,Chirp,1,1,1,1.5900000000000003
307,182,31,127,0.23900000000000002,Chirp,1,1,1,1.27984375
261,176,34,55,0.24,Chirp,1,1,1,1.5810000000000004
307,182,31,127,0.24,Chirp,1,1,1,1.27984375
262,176,34,56,0.241,Chirp,1,1,1,1.5730000000000004
307,182,31,127,0.241,Chirp,1,1,1,1.27984375
263,176,34,55,0.242,Chirp,1,1,1,1.5640000000000005
307,182,31,127,0.242,Chirp,1,1,1,1.27984375
264,176,34,53,0.243,Chirp,1,1,1,1.5530000000000004
307,182,31,127,0.243,Chirp,1,1,1,1.27984375
265,176,34,54,0.244,Chirp,1,1,1,1.5430000000000004
307,182,31,127,0.244,Chirp,1,1,1,1.27984375
267,176,34,54,0.245,Chirp,1,1,1,1.5230000000000004
307,182,31,127,0.245,Chirp,1,1,1,1.27984375
267,176,34,54,0.246,Chirp,1,1,1,1.5230000000000004
307,182,31,127,0.246,Chirp,1,1,1,1.27984375
268,176,34,54,0.247,Chirp,1,1,1,1.5130000000000003
307,182,31,127,0.247,Chirp,1,1,1,1.27984375
270,176,34,54,0.248,Chirp,1,1,1,1.5030000000000003
307,182,31,127,0.248,Chirp,1,1,1,1.27984375
271,176,34,53,0.249,Chirp,1,1,1,1.4810000000000003
307,182,31,127,0.249,Chirp,1,1,1,1.27984375
271,176,34,53,0.25,Chirp,1,1,1,1.4810000000000003
307,182,31,127,0.25,Chirp,1,1,1,1.27984375
272,176,34,53,0.251,Chirp,1,1,1,1.4700000000000002
307,182,31,127,0.251,Chirp,1,1,1,1.27984375
273,176,34,53,0.252,Chirp,1,1,1,1.459
307,182,31,127,0.252,Chirp,1,1,1,1.27984375
274,176,34,51,0.253,Chirp,1,1,1,1.4460000000000002
307,182,31,127,0.253,Chirp,1,1,1,1.27984375
275,176,34,52,0.254,Chirp,1,1,1,1.4340000000000002
307,182,31,127,0.254,Chirp,1,1,1,1.27984375
276,176,34,53,0.255,Chirp,1,1,1,1.423
307,182,31,127,0.255,Chirp,1,1,1,1.27984375
278,176,34,52,0.256,Chirp,1,1,1,1.411
307,182,31,127,0.256,Chirp,1,1,1,1.27984375
279,176,34,49,0.257,Chirp,1,1,1,1.381
307,182,31,127,0.257,Chirp,1,1,1,1.27984375
279,176,34,49,0.258,Chirp,1,1,1,1.381
307,182,31,127,0.258,Chirp,1,1,1,1.27984375
281,176,34,52,0.259,Chirp,1,1,1,1.369
307,182,31,127,0.259,Chirp,1,1,1,1.27984375
282,176,34,52,0.26,Chirp,1,1,1,1.345
307,182,31,127,0.26,Chirp,1,1,1,1.27984375
282,176,34,52,0.261,Chirp,1,1,1,1.345
307,182,31,127,0.261,Chirp,1,1,1,1.27984375
283,176,34,52,0.262,Chirp,1,1,1,1.333
307,182,31,127,0.262,Chirp,1,1,1,1.27984375
284,176,34,49,0.263,Chirp,1,1,1,1.318
307,182,31,127,0.263,Chirp,1,1,1,1.27984375
285,176,34,51,0.264,Chirp,1,1,1,1.3050000000000002
307,182,31,127,0.264,Chirp,1,1,1,1.27984375
287,176,34,52,0.265,Chirp,1,1,1,1.2810000000000001
307,182,31,127,0.265,Chirp,1,1,1,1.27984375
287,176,34,52,0.266,Chirp,1,1,1,1.2810000000000001
307,182,31,127,0.266,Chirp,1,1,1,1.27984375
288,176,34,51,0.267,Chirp,1,1,1,1.2680000000000002
307,182,31,127,0.267,Chirp,1,1,1,1.27984375
289,176,34,48,0.268,Chirp,1,1,1,1.2520000000000002
307,182,31,127,0.268,Chirp,1,1,1,1.27984375
291,176,34,50,0.269,Chirp,1,1,1,1.2240000000000002
307,182,31,127,0.269,Chirp,1,1,1,1.27984375
291,176,34,50,0.27,Chirp,1,1,1,1.2240000000000002
307,182,31,127,0.27,Chirp,1,1,1,1.27984375
292,176,34,49,0.271,Chirp,1,1,1,1.209
307,182,31,127,0.271,Chirp,1,1,1,1.27984375
293,176,34,50,0.272,Chirp,1,1,1,1.195
307,182,31,127,0.272,Chirp,1,1,1,1.27984375
294,176,34,48,0.273,Chirp,1,1,1,1.179
307,182,31,127,0.273,Chirp,1,1,1,1.27984375
295,176,34,51,0.274,Chirp,1,1,1,1.166
307,182,31,127,0.274,Chirp,1,1,1,1.27984375
296,176,34,49,0.275,Chirp,1,1,1,1.1509999999999998
307,182,31,127,0.275,Chirp,1,1,1,1.27984375
297,176,34,50,0.276,Chirp,1,1,1,1.1369999999999998
307,182,31,127,0.276,Chirp,1,1,1,1.27984375
298,176,34,50,0.277,Chirp,1,1,1,1.1229999999999998
307,182,31,127,0.277,Chirp,1,1,1,1.27984375
299,176,34,46,0.278,Chirp,1,1,1,1.1049999999999998
307,182,31,127,0.278,Chirp,1,1,1,1.27984375
300,176,34,50,0.279,Chirp,1,1,1,1.0909999999999997
307,182,31,127,0.279,Chirp,1,1,1,1.27984375
301,176,34,49,0.28,Chirp,1,1,1,1.0759999999999996
307,182,31,127,0.28,Chirp,1,1,1,1.27984375
302,176,34,49,0.281,Chirp,1,1,1,1.0609999999999995
307,182,31,127,0.281,Chirp,1,1,1,1.27984375
303,176,34,50,0.282,Chirp,1,1,1,1.0470000000000002
307,182,31,127,0.28200000000000003,Chirp,1,1,1,1.27984375
304,176,34,46,0.283,Chirp,1,1,1,1.0290000000000001
307,182,31,127,0.28300000000000003,Chirp,1,1,1,1.27984375
305,176,34,49,0.284,Chirp,1,1,1,1.0140000000000002
307,182,31,127,0.28400000000000003,Chirp,1,1,1,1.27984375
309,176,34,48,0.285,Chirp,1,1,1,0.9980000000000002
307,182,31,127,0.285,Chirp,1,1,1,1.27984375
312,176,34,49,0.28600000000000003,Chirp,1,1,1,0.9680000000000002
310,182,31,126,0.28600000000000003,Chirp,1,1,1,1.26984375
312,176,34,49,0.287,Chirp,1,1,1,0.9680000000000002
310,182,31,126,0.287,Chirp,1,1,1,1.26984375
315,176,34,46,0.288,Chirp,1,1,1,0.9500000000000002
313,182,31,126,0.288,Chirp,1,1,1,1.2696875
321,176,34,49,0.289,Chirp,1,1,1,0.9350000000000002
319,182,31,124,0.289,Chirp,1,1,1,1.2496875
324,176,34,48,0.29,Chirp,1,1,1,0.9030000000000001
322,182,31,124,0.29,Chirp,1,1,1,1.249609375
324,176,34,48,0.291,Chirp,1,1,1,0.9030000000000001
322,182,31,124,0.291,Chirp,1,1,1,1.249609375
327,176,34,48,0.292,Chirp,1,1,1,0.8870000000000001
325,182,31,123,0.292,Chirp,1,1,1,1.239609375
330,176,34,46,0.293,Chirp,1,1,1,0.8690000000000001
328,182,31,123,0.293,Chirp,1,1,1,1.23953125
333,176,34,48,0.294,Chirp,1,1,1,0.8530000000000001
331,182,31,122,0.294,Chirp,1,1,1,1.22953125
336,176,34,49,0.295,Chirp,1,1,1,0.8380000000000001
334,182,31,122,0.295,Chirp,1,1,1,1.229453125
339,176,34,48,0.296,Chirp,1,1,1,0.8220000000000001
337,182,31,121,0.296,Chirp,1,1,1,1.219375
345,176,34,48,0.297,Chirp,1,1,1,0.79
343,182,31,120,0.297,Chirp,1,1,1,1.209296875
345,176,34,48,0.298,Chirp,1,1,1,0.79
343,182,31,120,0.298,Chirp,1,1,1,1.209296875
351,176,34,48,0.299,Chirp,1,1,1,0.758
349,182,31,119,0.299,Chirp,1,1,1,1.199296875
351,176,34,48,0.3,Chirp,1,1,1,0.758
349,182,31,119,0.3,Chirp,1,1,1,1.199296875
354,176,34,49,0.301,Chirp,1,1,1,0.743
352,182,31,119,0.301,Chirp,1,1,1,1.19921875
357,176,34,48,0.302,Chirp,1,1,1,0.727
355,182,31,118,0.302,Chirp,1,1,1,1.18921875
360,176,34,49,0.303,Chirp,1,1,1,0.712
358,182,31,118,0.303,Chirp,1,1,1,1.189140625
366,176,34,49,0.304,Chirp,1,1,1,0.697
364,182,31,117,0.304,Chirp,1,1,1,1.1790625
369,176,34,49,0.305,Chirp,1,1,1,0.6819999999999999
367,182,31,116,0.305,Chirp,1,1,1,1.1690625
372,176,34,49,0.306,Chirp,1,1,1,0.6669999999999999
370,182,31,116,0.306,Chirp,1,1,1,1.168984375
375,176,34,48,0.307,Chirp,1,1,1,0.6509999999999999
373,182,31,115,0.307,Chirp,1,1,1,1.15890625
378,176,34,45,0.308,Chirp,1,1,1,0.6319999999999999
376,182,31,114,0.308,Chirp,1,1,1,1.14890625
381,176,34,49,0.309,Chirp,1,1,1,0.6169999999999999
379,182,31,114,0.309,Chirp,1,1,1,1.14890625
384,176,34,48,0.31,Chirp,1,1,1,0.6009999999999999
382,182,31,114,0.31,Chirp,1,1,1,1.148828125
387,176,34,49,0.311,Chirp,1,1,1,0.5709999999999998
385,182,31,113,0.311,Chirp,1,1,1,1.13875
387,176,34,49,0.312,Chirp,1,1,1,0.5709999999999998
385,182,31,113,0.312,Chirp,1,1,1,1.13875
393,176,34,46,0.313,Chirp,1,1,1,0.5529999999999998
391,182,31,112,0.313,Chirp,1,1,1,1.12875
396,176,34,49,0.314,Chirp,1,1,1,0.5379999999999998
394,182,31,112,0.314,Chirp,1,1,1,1.12875
399,176,34,49,0.315,Chirp,1,1,1,0.5229999999999998
397,182,31,112,0.315,Chirp,1,1,1,1.128671875
402,176,34,49,0.316,Chirp,1,1,1,0.5079999999999998
400,182,31,111,0.316,Chirp,1,1,1,1.118671875
405,176,34,49,0.317,Chirp,1,1,1,0.49299999999999977
403,182,31,111,0.317,Chirp,1,1,1,1.118671875
408,176,34,46,0.318,Chirp,1,1,1,0.47499999999999976
406,182,31,111,0.318,Chirp,1,1,1,1.11859375
411,176,34,50,0.319,Chirp,1,1,1,0.46099999999999974
409,182,31,110,0.319,Chirp,1,1,1,1.10859375
414,176,34,50,0.32,Chirp,1,1,1,0.44699999999999973
412,182,31,110,0.32,Chirp,1,1,1,1.10859375
417,176,34,49,0.321,Chirp,1,1,1,0.4319999999999997
415,182,31,110,0.321,Chirp,1,1,1,1.10859375
420,176,34,50,0.322,Chirp,1,1,1,0.4179999999999997
418,182,31,110,0.322,Chirp,1,1,1,1.108515625
421,176,34,47,0.323,Chirp,1,1,1,0.4009999999999997
422,182,31,109,0.323,Chirp,1,1,1,1.098515625
424,176,34,50,0.324,Chirp,1,1,1,0.3869999999999997
422,182,31,109,0.324,Chirp,1,1,1,1.098515625
427,176,34,50,0.325,Chirp,1,1,1,0.37299999999999967
425,182,31,109,0.325,Chirp,1,1,1,1.0984375
428,176,34,50,0.326,Chirp,1,1,1,0.35899999999999965
429,182,31,108,0.326,Chirp,1,1,1,1.0884375
431,176,34,51,0.327,Chirp,1,1,1,0.34599999999999964
429,182,31,108,0.327,Chirp,1,1,1,1.0884375
432,176,34,48,0.328,Chirp,1,1,1,0.3299999999999996
435,182,31,108,0.328,Chirp,1,1,1,1.0884375
433,176,34,52,0.329,Chirp,1,1,1,0.3179999999999996
435,182,31,108,0.329,Chirp,1,1,1,1.0884375
434,176,34,51,0.33,Chirp,1,1,1,0.3049999999999996
435,182,31,108,0.33,Chirp,1,1,1,1.0884375
437,176,34,51,0.331,Chirp,1,1,1,0.2919999999999996
435,182,31,108,0.331,Chirp,1,1,1,1.0884375
438,176,34,52,0.332,Chirp,1,1,1,0.2799999999999996
439,182,31,108,0.332,Chirp,1,1,1,1.0884375
441,176,34,49,0.333,Chirp,1,1,1,0.26499999999999957
439,182,31,108,0.333,Chirp,1,1,1,1.0884375
442,176,34,53,0.334,Chirp,1,1,1,0.25399999999999956
439,182,31,108,0.334,Chirp,1,1,1,1.0884375
443,176,34,53,0.335,Chirp,1,1,1,0.24299999999999955
439,182,31,108,0.335,Chirp,1,1,1,1.0884375
444,176,34,53,0.336,Chirp,1,1,1,0.23199999999999954
439,182,31,108,0.336,Chirp,1,1,1,1.0884375
445,176,34,53,0.337,Chirp,1,1,1,0.22099999999999953
439,182,31,108,0.337,Chirp,1,1,1,1.0884375
446,176,34,50,0.338,Chirp,1,1,1,0.20699999999999952
439,182,31,108,0.338,Chirp,1,1,1,1.0884375
447,176,34,53,0.339,Chirp,1,1,1,0.1959999999999995
439,182,31,108,0.339,Chirp,1,1,1,1.0884375
448,176,34,54,0.34,Chirp,1,1,1,0.1859999999999995
439,182,31,108,0.34,Chirp,1,1,1,1.0884375
449,176,34,54,0.341,Chirp,1,1,1,0.1759999999999995
439,182,31,108,0.341,Chirp,1,1,1,1.0884375
450,176,34,55,0.342,Chirp,1,1,1,0.16699999999999948
439,182,31,108,0.342,Chirp,1,1,1,1.0884375
451,176,34,53,0.343,Chirp,1,1,1,0.15599999999999947
439,182,31,108,0.343,Chirp,1,1,1,1.0884375
452,176,34,53,0.344,Chirp,1,1,1,0.14500000000000007
439,182,31,108,0.34400000000000003,Chirp,1,1,1,1.0884375
453,176,34,54,0.345,Chirp,1,1,1,0.13500000000000006
439,182,31,108,0.34500000000000003,Chirp,1,1,1,1.0884375
454,176,34,55,0.346,Chirp,1,1,1,0.12600000000000006
439,182,31,108,0.34600000000000003,Chirp,1,1,1,1.0884375
455,176,34,56,0.347,Chirp,1,1,1,0.11800000000000005
439,182,31,108,0.34700000000000003,Chirp,1,1,1,1.0884375
456,176,34,54,0.348,Chirp,1,1,1,0.10800000000000004
439,182,31,108,0.34800000000000003,Chirp,1,1,1,1.0884375
457,176,34,56,0.349,Chirp,1,1,1,0.10000000000000003
439,182,31,108,0.34900000000000003,Chirp,1,1,1,1.0884375
458,176,34,56,0.35,Chirp,1,1,1,0.09200000000000003
439,182,31,108,0.35000000000000003,Chirp,1,1,1,1.0884375
459,176,34,56,0.351,Chirp,1,1,1,0.08400000000000002
439,182,31,108,0.35100000000000003,Chirp,1,1,1,1.0884375
460,176,34,57,0.352,Chirp,1,1,1,0.07700000000000001
439,182,31,108,0.352,Chirp,1,1,1,1.0884375
461,176,34,54,0.353,Chirp,1,1,1,0.067
439,182,31,108,0.353,Chirp,1,1,1,1.0884375
462,176,34,57,0.354,Chirp,1,1,1,0.06
439,182,31,108,0.354,Chirp,1,1,1,1.0884375
463,176,34,57,0.355,Chirp,1,1,1,0.05299999999999999
439,182,31,108,0.355,Chirp,1,1,1,1.0884375
464,176,34,58,0.356,Chirp,1,1,1,0.046999999999999986
439,182,31,108,0.356,Chirp,1,1,1,1.0884375
465,176,34,57,0.357,Chirp,1,1,1,0.03999999999999998
439,182,31,108,0.357,Chirp,1,1,1,1.0884375
466,176,34,58,0.358,Chirp,1,1,1,0.033999999999999975
439,182,31,108,0.358,Chirp,1,1,1,1.0884375
467,176,34,57,0.359,Chirp,1,1,1,0.02699999999999997
439,182,31,108,0.359,Chirp,1,1,1,1.0884375
468,176,34,58,0.36,Chirp,1,1,1,0.020999999999999963
439,182,31,108,0.36,Chirp,1,1,1,1.0884375
469,176,34,59,0.361,Chirp,1,1,1,0.01599999999999996
439,182,31,108,0.361,Chirp,1,1,1,1.0884375
470,176,34,59,0.362,Chirp,1,1,1,0.010999999999999954
439,182,31,108,0.362,Chirp,1,1,1,1.0884375
471,176,34,60,0.363,Chirp,1,1,1,0.006999999999999951
439,182,31,108,0.363,Chirp,1,1,1,1.0884375
472,176,34,58,0.364,Chirp,1,1,1,0.0009999999999999454
439,182,31,108,0.364,Chirp,1,1,1,1.0884375
473,176,34,60,0.365,Chirp,1,1,1,-0.003000000000000058
439,182,31,108,0.365,Chirp,1,1,1,1.0884375
474,176,34,60,0.366,Chirp,1,1,1,-0.007000000000000062
439,182,31,108,0.366,Chirp,1,1,1,1.0884375
475,176,34,60,0.367,Chirp,1,1,1,-0.011000000000000065
439,182,31,108,0.367,Chirp,1,1,1,1.0884375
476,176,34,60,0.368,Chirp,1,1,1,-0.015000000000000069
439,182,31,108,0.368,Chirp,1,1,1,1.0884375
477,176,34,60,0.369,Chirp,1,1,1,-0.019000000000000072
439,182,31,108,0.369,Chirp,1,1,1,1.0884375
478,176,34,61,0.37,Chirp,1,1,1,-0.022000000000000075
439,182,31,108,0.37,Chirp,1,1,1,1.0884375
479,176,34,61,0.371,Chirp,1,1,1,-0.025000000000000078
439,182,31,108,0.371,Chirp,1,1,1,1.0884375
480,176,34,61,0.372,Chirp,1,1,1,-0.02800000000000008
439,182,31,108,0.372,Chirp,1,1,1,1.0884375
481,176,34,61,0.373,Chirp,1,1,1,-0.031000000000000083
439,182,31,108,0.373,Chirp,1,1,1,1.0884375
482,176,34,61,0.374,Chirp,1,1,1,-0.034000000000000086
439,182,31,108,0.374,Chirp,1,1,1,1.0884375
483,176,34,62,0.375,Chirp,1,1,1,-0.03800000000000009
439,182,31,108,0.375,Chirp,1,1,1,1.0884375
483,176,34,62,0.376,Chirp,1,1,1,-0.03800000000000009
439,182,31,108,0.376,Chirp,1,1,1,1.0884375
485,176,34,62,0.377,Chirp,1,1,1,-0.04000000000000009
439,182,31,108,0.377,Chirp,1,1,1,1.0884375
486,176,34,62,0.378,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.378,Chirp,1,1,1,1.0884375
487,176,34,62,0.379,Chirp,1,1,1,-0.044000000000000095
439,182,31,108,0.379,Chirp,1,1,1,1.0884375
488,176,34,63,0.38,Chirp,1,1,1,-0.045000000000000095
439,182,31,108,0.38,Chirp,1,1,1,1.0884375
489,176,34,63,0.381,Chirp,1,1,1,-0.046000000000000096
439,182,31,108,0.381,Chirp,1,1,1,1.0884375
490,176,34,63,0.382,Chirp,1,1,1,-0.0470000000000001
439,182,31,108,0.382,Chirp,1,1,1,1.0884375
491,176,34,63,0.383,Chirp,1,1,1,-0.0480000000000001
439,182,31,108,0.383,Chirp,1,1,1,1.0884375
492,176,34,63,0.384,Chirp,1,1,1,-0.0490000000000001
439,182,31,108,0.384,Chirp,1,1,1,1.0884375
493,176,34,63,0.385,Chirp,1,1,1,-0.0500000000000001
439,182,31,108,0.385,Chirp,1,1,1,1.0884375
494,176,34,65,0.386,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.386,Chirp,1,1,1,1.0884375
494,176,34,65,0.387,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.387,Chirp,1,1,1,1.0884375
494,176,34,65,0.388,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.388,Chirp,1,1,1,1.0884375
494,176,34,65,0.389,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.389,Chirp,1,1,1,1.0884375
494,176,34,65,0.39,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.39,Chirp,1,1,1,1.0884375
494,176,34,65,0.391,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.391,Chirp,1,1,1,1.0884375
494,176,34,65,0.392,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.392,Chirp,1,1,1,1.0884375
494,176,34,65,0.393,Chirp,1,1,1,-0.04200000000000009
439,182,31,108,0.393,Chirp,1,1,1,1.0884375
495,176,34,65,0.394,Chirp,1,1,1,-0.04000000000000009
439,182,31,108,0.394,Chirp,1,1,1,1.0884375
495,176,34,65,0.395,Chirp,1,1,1,-0.04000000000000009
439,182,31,108,0.395,Chirp,1,1,1,1.0884375
499,176,34,66,3.983,Chirp,2,1,2,7.174
582,182,31,108,3.983,Chirp,2,1,2,1.0884375
500,176,34,66,3.984,Chirp,2,1,2,7.176
582,182,31,108,3.984,Chirp,2,1,2,1.0884375
501,176,34,66,3.985,Chirp,2,1,2,7.178
582,182,31,108,3.985,Chirp,2,1,2,1.0884375
502,176,34,66,3.986,Chirp,2,1,2,7.180000000000001
582,182,31,108,3.986,Chirp,2,1,2,1.0884375
503,176,34,66,3.987,Chirp,2,1,2,7.182
582,182,31,108,3.987,Chirp,2,1,2,1.0884375
504,176,34,67,3.988,Chirp,2,1,2,7.1850000000000005
582,182,31,108,3.988,Chirp,2,1,2,1.0884375
505,176,34,67,3.989,Chirp,2,1,2,7.188000000000001
582,182,31,108,3.989,Chirp,2,1,2,1.0884375
506,176,34,68,3.99,Chirp,2,1,2,7.192000000000002
582,182,31,108,3.99,Chirp,2,1,2,1.0884375
507,176,34,67,3.991,Chirp,2,1,2,7.195000000000002
582,182,31,108,3.991,Chirp,2,1,2,1.0884375
508,176,34,68,3.992,Chirp,2,1,2,7.199000000000002
582,182,31,108,3.992,Chirp,2,1,2,1.0884375
509,176,34,69,3.993,Chirp,2,1,2,7.204000000000001
582,182,31,108,3.993,Chirp,2,1,2,1.0884375
510,176,34,69,3.994,Chirp,2,1,2,7.209000000000002
582,182,31,108,3.994,Chirp,2,1,2,1.0884375
511,176,34,69,3.995,Chirp,2,1,2,7.214000000000002
582,182,31,108,3.995,Chirp,2,1,2,1.0884375
512,176,34,69,3.996,Chirp,2,1,2,7.219000000000001
582,182,31,108,3.996,Chirp,2,1,2,1.0884375
513,176,34,69,3.997,Chirp,2,1,2,7.224
582,182,31,108,3.997,Chirp,2,1,2,1.0884375
514,176,34,71,3.998,Chirp,2,1,2,7.2310000000000025
582,182,31,108,3.998,Chirp,2,1,2,1.0884375
515,176,34,69,3.999,Chirp,2,1,2,7.236000000000002
582,182,31,108,3.999,Chirp,2,1,2,1.0884375
516,176,34,71,4.0,Chirp,2,1,2,7.243000000000002
582,182,31,108,4.0,Chirp,2,1,2,1.0884375
517,176,34,70,4.001,Chirp,2,1,2,7.249000000000004
582,182,31,108,4.001,Chirp,2,1,2,1.0884375
518,176,34,71,4.002,Chirp,2,1,2,7.256
582,182,31,108,4.002,Chirp,2,1,2,1.0884375
519,176,34,72,4.003,Chirp,2,1,2,7.264000000000003
582,182,31,108,4.003,Chirp,2,1,2,1.0884375
520,176,34,71,4.004,Chirp,2,1,2,7.270999999999999
582,182,31,108,4.0040000000000004,Chirp,2,1,2,1.0884375
521,176,34,72,4.005,Chirp,2,1,2,7.279000000000002
582,182,31,108,4.005,Chirp,2,1,2,1.0884375
522,176,34,71,4.006,Chirp,2,1,2,7.286000000000004
582,182,31,108,4.006,Chirp,2,1,2,1.0884375
523,176,34,71,4.007,Chirp,2,1,2,7.293
582,182,31,108,4.007,Chirp,2,1,2,1.0884375
524,176,34,74,4.008,Chirp,2,1,2,7.3030000000000035
582,182,31,108,4.008,Chirp,2,1,2,1.0884375
525,176,34,71,4.009,Chirp,2,1,2,7.317000000000002
582,182,31,108,4.009,Chirp,2,1,2,1.0884375
525,176,34,71,4.01,Chirp,2,1,2,7.317000000000002
582,182,31,108,4.01,Chirp,2,1,2,1.0884375
527,176,34,71,4.011,Chirp,2,1,2,7.324000000000004
582,182,31,108,4.011,Chirp,2,1,2,1.0884375
528,176,34,72,4.012,Chirp,2,1,2,7.332
582,182,31,108,4.0120000000000005,Chirp,2,1,2,1.0884375
529,176,34,74,4.013,Chirp,2,1,2,7.342000000000003
582,182,31,108,4.013,Chirp,2,1,2,1.0884375
530,176,34,73,4.014,Chirp,2,1,2,7.351000000000006
582,182,31,108,4.014,Chirp,2,1,2,1.0884375
531,176,34,73,4.015,Chirp,2,1,2,7.360000000000001
582,182,31,108,4.015,Chirp,2,1,2,1.0884375
532,176,34,72,4.016,Chirp,2,1,2,7.368000000000004
582,182,31,108,4.016,Chirp,2,1,2,1.0884375
533,176,34,73,4.017,Chirp,2,1,2,7.377000000000007
582,182,31,108,4.017,Chirp,2,1,2,1.0884375
534,176,34,75,4.018,Chirp,2,1,2,7.388000000000001
582,182,31,108,4.018,Chirp,2,1,2,1.0884375
535,176,34,72,4.019,Chirp,2,1,2,7.3960000000000035
582,182,31,108,4.019,Chirp,2,1,2,1.0884375
536,176,34,73,4.02,Chirp,2,1,2,7.4049999999999985
582,182,31,108,4.0200000000000005,Chirp,2,1,2,1.0884375
537,176,34,73,4.021,Chirp,2,1,2,7.4140000000000015
582,182,31,108,4.021,Chirp,2,1,2,1.0884375
538,176,34,73,4.022,Chirp,2,1,2,7.4230000000000045
582,182,31,108,4.022,Chirp,2,1,2,1.0884375
539,176,34,75,4.023,Chirp,2,1,2,7.433999999999998
582,182,31,108,4.023,Chirp,2,1,2,1.0884375
540,176,34,73,4.024,Chirp,2,1,2,7.443000000000001
582,182,31,108,4.024,Chirp,2,1,2,1.0884375
541,176,34,73,4.025,Chirp,2,1,2,7.452000000000004
582,182,31,108,4.025,Chirp,2,1,2,1.0884375
542,176,34,73,4.026,Chirp,2,1,2,7.460999999999999
582,182,31,108,4.026,Chirp,2,1,2,1.0884375
543,176,34,73,4.027,Chirp,2,1,2,7.470000000000002
582,182,31,108,4.027,Chirp,2,1,2,1.0884375
544,176,34,74,4.0280000000000005,Chirp,2,1,2,7.49
582,182,31,108,4.0280000000000005,Chirp,2,1,2,1.0884375
544,176,34,74,4.029,Chirp,2,1,2,7.49
582,182,31,108,4.029,Chirp,2,1,2,1.0884375
546,176,34,73,4.03,Chirp,2,1,2,7.499000000000003
582,182,31,108,4.03,Chirp,2,1,2,1.0884375
547,176,34,73,4.031,Chirp,2,1,2,7.507999999999998
582,182,31,108,4.031,Chirp,2,1,2,1.0884375
548,176,34,73,4.032,Chirp,2,1,2,7.517000000000001
582,182,31,108,4.032,Chirp,2,1,2,1.0884375
549,176,34,75,4.033,Chirp,2,1,2,7.528000000000005
582,182,31,108,4.033,Chirp,2,1,2,1.0884375
550,176,34,73,4.034,Chirp,2,1,2,7.537
582,182,31,108,4.034,Chirp,2,1,2,1.0884375
551,176,34,73,4.035,Chirp,2,1,2,7.546000000000003
582,182,31,108,4.035,Chirp,2,1,2,1.0884375
552,176,34,73,4.036,Chirp,2,1,2,7.554999999999998
582,182,31,108,4.0360000000000005,Chirp,2,1,2,1.0884375
553,176,34,73,4.037,Chirp,2,1,2,7.564000000000001
582,182,31,108,4.037,Chirp,2,1,2,1.0884375
554,176,34,73,4.038,Chirp,2,1,2,7.573000000000004
582,182,31,108,4.038,Chirp,2,1,2,1.0884375
555,176,34,75,4.039,Chirp,2,1,2,7.583999999999998
582,182,31,108,4.039,Chirp,2,1,2,1.0884375
556,176,34,73,4.04,Chirp,2,1,2,7.593000000000001
582,182,31,108,4.04,Chirp,2,1,2,1.0884375
557,176,34,73,4.041,Chirp,2,1,2,7.602000000000004
582,182,31,108,4.041,Chirp,2,1,2,1.0884375
558,176,34,73,4.042,Chirp,2,1,2,7.610999999999999
582,182,31,108,4.042,Chirp,2,1,2,1.0884375
559,176,34,73,4.043,Chirp,2,1,2,7.628999999999997
582,182,31,108,4.043,Chirp,2,1,2,1.0884375
559,176,34,73,4.044,Chirp,2,1,2,7.628999999999997
582,182,31,108,4.0440000000000005,Chirp,2,1,2,1.0884375
561,176,34,74,4.045,Chirp,2,1,2,7.639
582,182,31,108,4.045,Chirp,2,1,2,1.0884375
562,176,34,73,4.046,Chirp,2,1,2,7.648000000000003
582,182,31,108,4.046,Chirp,2,1,2,1.0884375
563,176,34,73,4.047,Chirp,2,1,2,7.656999999999998
