,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
39596,176,34,56,20.636,Flare,6,5,46,6.749000000000034
39501,182,31,93,20.636,Flare,6,5,46,0.937421875
39597,176,34,56,20.637,Flare,6,5,46,6.7410000000000245
39501,182,31,93,20.637,Flare,6,5,46,0.937421875
39598,176,34,55,20.638,Flare,6,5,46,6.7320000000000135
39501,182,31,93,20.638,Flare,6,5,46,0.937421875
39600,176,34,55,20.639,Flare,6,5,46,6.7230000000000345
39501,182,31,93,20.639,Flare,6,5,46,0.937421875
39601,176,34,57,20.64,Flare,6,5,46,6.709000000000042
39501,182,31,93,20.64,Flare,6,5,46,0.937421875
39601,176,34,57,20.641,Flare,6,5,46,6.709000000000042
39501,182,31,93,20.641000000000002,Flare,6,5,46,0.937421875
39603,176,34,57,20.642,Flare,6,5,46,6.702000000000034
39501,182,31,93,20.642,Flare,6,5,46,0.937421875
39604,176,34,56,20.643,Flare,6,5,46,6.694000000000024
39501,182,31,93,20.643,Flare,6,5,46,0.937421875
39605,176,34,56,20.644000000000002,Flare,6,5,46,6.678000000000033
39501,182,31,93,20.644000000000002,Flare,6,5,46,0.937421875
39605,176,34,56,20.645,Flare,6,5,46,6.678000000000033
39501,182,31,93,20.645,Flare,6,5,46,0.937421875
39607,176,34,57,20.646,Flare,6,5,46,6.671000000000024
39501,182,31,93,20.646,Flare,6,5,46,0.937421875
39608,176,34,58,20.647,Flare,6,5,46,6.665000000000038
39501,182,31,93,20.647000000000002,Flare,6,5,46,0.937421875
39609,176,34,57,20.648,Flare,6,5,46,6.65800000000003
39501,182,31,93,20.648,Flare,6,5,46,0.937421875
39610,176,34,57,20.649,Flare,6,5,46,6.651000000000021
39501,182,31,93,20.649,Flare,6,5,46,0.937421875
39611,176,34,57,20.650000000000002,Flare,6,5,46,6.637000000000029
39501,182,31,93,20.650000000000002,Flare,6,5,46,0.937421875
39611,176,34,57,20.651,Flare,6,5,46,6.637000000000029
39501,182,31,93,20.651,Flare,6,5,46,0.937421875
39612,176,34,58,20.652,Flare,6,5,46,6.6310000000000215
39501,182,31,93,20.652,Flare,6,5,46,0.937421875
39614,176,34,58,20.653000000000002,Flare,6,5,46,6.619000000000028
39501,182,31,93,20.653000000000002,Flare,6,5,46,0.937421875
39614,176,34,58,20.654,Flare,6,5,46,6.619000000000028
39501,182,31,93,20.654,Flare,6,5,46,0.937421875
39616,176,34,59,20.655,Flare,6,5,46,6.614000000000022
39501,182,31,93,20.655,Flare,6,5,46,0.937421875
39617,176,34,58,20.656,Flare,6,5,46,6.608000000000036
39501,182,31,93,20.656000000000002,Flare,6,5,46,0.937421875
39618,176,34,59,20.657,Flare,6,5,46,6.60300000000003
39501,182,31,93,20.657,Flare,6,5,46,0.937421875
39619,176,34,58,20.658,Flare,6,5,46,6.597000000000023
39501,182,31,93,20.658,Flare,6,5,46,0.937421875
39620,176,34,58,20.659,Flare,6,5,46,6.591000000000037
39501,182,31,93,20.659,Flare,6,5,46,0.937421875
39621,176,34,59,20.66,Flare,6,5,46,6.5860000000000305
39501,182,31,93,20.66,Flare,6,5,46,0.937421875
39622,176,34,59,20.661,Flare,6,5,46,6.581000000000024
39501,182,31,93,20.661,Flare,6,5,46,0.937421875
39623,176,34,59,20.662,Flare,6,5,46,6.576000000000036
39501,182,31,93,20.662,Flare,6,5,46,0.937421875
39624,176,34,60,20.663,Flare,6,5,46,6.572000000000031
39501,182,31,93,20.663,Flare,6,5,46,0.937421875
39625,176,34,58,20.664,Flare,6,5,46,6.566000000000024
39501,182,31,93,20.664,Flare,6,5,46,0.937421875
39626,176,34,60,20.665,Flare,6,5,46,6.562000000000033
39501,182,31,93,20.665,Flare,6,5,46,0.937421875
39627,176,34,60,20.666,Flare,6,5,46,6.558000000000028
39501,182,31,93,20.666,Flare,6,5,46,0.937421875
39628,176,34,61,20.667,Flare,6,5,46,6.555000000000025
39501,182,31,93,20.667,Flare,6,5,46,0.937421875
39629,176,34,60,20.668,Flare,6,5,46,6.551000000000034
39501,182,31,93,20.668,Flare,6,5,46,0.937421875
39630,176,34,59,20.669,Flare,6,5,46,6.546000000000028
39501,182,31,93,20.669,Flare,6,5,46,0.937421875
39631,176,34,61,20.67,Flare,6,5,46,6.543000000000024
39501,182,31,93,20.67,Flare,6,5,46,0.937421875
39632,176,34,60,20.671,Flare,6,5,46,6.535000000000029
39501,182,31,93,20.671,Flare,6,5,46,0.937421875
39632,176,34,60,20.672,Flare,6,5,46,6.535000000000029
39501,182,31,93,20.672,Flare,6,5,46,0.937421875
39634,176,34,60,20.673,Flare,6,5,46,6.531000000000038
39501,182,31,93,20.673000000000002,Flare,6,5,46,0.937421875
39635,176,34,61,20.674,Flare,6,5,46,6.528000000000034
39501,182,31,93,20.674,Flare,6,5,46,0.937421875
39636,176,34,61,20.675,Flare,6,5,46,6.5250000000000306
39501,182,31,93,20.675,Flare,6,5,46,0.937421875
39637,176,34,61,20.676000000000002,Flare,6,5,46,6.519000000000034
39501,182,31,93,20.676000000000002,Flare,6,5,46,0.937421875
39637,176,34,61,20.677,Flare,6,5,46,6.519000000000034
39501,182,31,93,20.677,Flare,6,5,46,0.937421875
39639,176,34,61,20.678,Flare,6,5,46,6.513000000000037
39501,182,31,93,20.678,Flare,6,5,46,0.937421875
39639,176,34,61,20.679,Flare,6,5,46,6.513000000000037
39501,182,31,93,20.679000000000002,Flare,6,5,46,0.937421875
39640,176,34,61,20.68,Flare,6,5,46,6.5100000000000335
39501,182,31,93,20.68,Flare,6,5,46,0.937421875
39642,176,34,62,20.681,Flare,6,5,46,6.508000000000031
39501,182,31,93,20.681,Flare,6,5,46,0.937421875
39643,176,34,62,20.682,Flare,6,5,46,6.506000000000036
39501,182,31,93,20.682000000000002,Flare,6,5,46,0.937421875
39644,176,34,62,20.683,Flare,6,5,46,6.504000000000033
39501,182,31,93,20.683,Flare,6,5,46,0.937421875
39645,176,34,62,20.684,Flare,6,5,46,6.502000000000031
39501,182,31,93,20.684,Flare,6,5,46,0.937421875
39646,176,34,62,20.685000000000002,Flare,6,5,46,6.498000000000033
39501,182,31,93,20.685000000000002,Flare,6,5,46,0.937421875
39646,176,34,62,20.686,Flare,6,5,46,6.498000000000033
39501,182,31,93,20.686,Flare,6,5,46,0.937421875
39648,176,34,63,20.687,Flare,6,5,46,6.497000000000032
39501,182,31,93,20.687,Flare,6,5,46,0.937421875
39649,176,34,62,20.688,Flare,6,5,46,6.4950000000000365
39501,182,31,93,20.688000000000002,Flare,6,5,46,0.937421875
39650,176,34,63,20.689,Flare,6,5,46,6.494000000000035
39501,182,31,93,20.689,Flare,6,5,46,0.937421875
39651,176,34,62,20.69,Flare,6,5,46,6.492000000000033
39501,182,31,93,20.69,Flare,6,5,46,0.937421875
39652,176,34,63,20.691,Flare,6,5,46,6.491000000000035
39501,182,31,93,20.691000000000003,Flare,6,5,46,0.937421875
39653,176,34,63,20.692,Flare,6,5,46,6.489000000000033
39501,182,31,93,20.692,Flare,6,5,46,0.937421875
39653,176,34,63,20.693,Flare,6,5,46,6.489000000000033
39501,182,31,93,20.693,Flare,6,5,46,0.937421875
39655,176,34,63,20.694,Flare,6,5,46,6.488000000000035
39501,182,31,93,20.694,Flare,6,5,46,0.937421875
39656,176,34,63,20.695,Flare,6,5,46,6.486000000000033
39501,182,31,93,20.695,Flare,6,5,46,0.937421875
39656,176,34,63,20.696,Flare,6,5,46,6.486000000000033
39501,182,31,93,20.696,Flare,6,5,46,0.937421875
39658,176,34,63,20.697,Flare,6,5,46,6.484000000000034
39501,182,31,93,20.697,Flare,6,5,46,0.937421875
39658,176,34,63,20.698,Flare,6,5,46,6.484000000000034
39501,182,31,93,20.698,Flare,6,5,46,0.937421875
39659,176,34,63,20.699,Flare,6,5,46,6.481000000000034
39501,182,31,93,20.699,Flare,6,5,46,0.937421875
39659,176,34,63,20.7,Flare,6,5,46,6.481000000000034
39501,182,31,93,20.7,Flare,6,5,46,0.937421875
39659,176,34,63,20.701,Flare,6,5,46,6.481000000000034
39501,182,31,93,20.701,Flare,6,5,46,0.937421875
39661,176,33,65,20.702,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.702,Flare,6,5,46,0.937421875
39661,176,33,65,20.703,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.703,Flare,6,5,46,0.937421875
39661,176,33,65,20.704,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.704,Flare,6,5,46,0.937421875
39661,176,33,65,20.705000000000002,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.705000000000002,Flare,6,5,46,0.937421875
39661,176,33,65,20.706,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.706,Flare,6,5,46,0.937421875
39661,176,33,65,20.707,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.707,Flare,6,5,46,0.937421875
39661,176,33,65,20.708000000000002,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.708000000000002,Flare,6,5,46,0.937421875
39661,176,33,65,20.709,Flare,6,5,46,6.490000000000034
39501,182,31,93,20.709,Flare,6,5,46,0.937421875
39663,176,34,71,23.978,Flare,7,5,47,22.876000000000005
39696,182,31,95,23.978,Flare,7,5,47,0.957578125
39664,176,34,73,23.979,Flare,7,5,47,22.884999999999984
39696,182,31,95,23.979000000000003,Flare,7,5,47,0.957578125
39665,176,34,72,23.98,Flare,7,5,47,22.901000000000003
39696,182,31,95,23.98,Flare,7,5,47,0.957578125
39665,176,34,72,23.981,Flare,7,5,47,22.901000000000003
39696,182,31,95,23.981,Flare,7,5,47,0.957578125
39667,176,34,74,23.982,Flare,7,5,47,22.91099999999998
39696,182,31,95,23.982000000000003,Flare,7,5,47,0.957578125
39668,176,34,72,23.983,Flare,7,5,47,22.927
39696,182,31,95,23.983,Flare,7,5,47,0.957578125
39668,176,34,72,23.984,Flare,7,5,47,22.927
39696,182,31,95,23.984,Flare,7,5,47,0.957578125
39669,176,34,73,23.985,Flare,7,5,47,22.93599999999998
39696,182,31,95,23.985000000000003,Flare,7,5,47,0.957578125
39670,176,34,73,23.986,Flare,7,5,47,22.94499999999999
39696,182,31,95,23.986,Flare,7,5,47,0.957578125
39672,176,34,75,23.987000000000002,Flare,7,5,47,22.966999999999977
39696,182,31,95,23.987000000000002,Flare,7,5,47,0.957578125
39672,176,34,75,23.988,Flare,7,5,47,22.966999999999977
39696,182,31,95,23.988000000000003,Flare,7,5,47,0.957578125
39674,176,34,74,23.989,Flare,7,5,47,22.97699999999999
39696,182,31,95,23.989,Flare,7,5,47,0.957578125
39675,176,34,74,23.99,Flare,7,5,47,22.986999999999966
39696,182,31,95,23.990000000000002,Flare,7,5,47,0.957578125
39676,176,34,74,23.991000000000003,Flare,7,5,47,23.00699999999999
39696,182,31,95,23.991000000000003,Flare,7,5,47,0.957578125
39676,176,34,74,23.992,Flare,7,5,47,23.00699999999999
39696,182,31,95,23.992,Flare,7,5,47,0.957578125
39678,176,34,74,23.993000000000002,Flare,7,5,47,23.02699999999998
39696,182,31,95,23.993000000000002,Flare,7,5,47,0.957578125
39678,176,34,74,23.994,Flare,7,5,47,23.02699999999998
39696,182,31,95,23.994,Flare,7,5,47,0.957578125
39680,176,34,75,23.995,Flare,7,5,47,23.048999999999968
39696,182,31,95,23.995,Flare,7,5,47,0.957578125
39680,176,34,75,23.996,Flare,7,5,47,23.048999999999968
39696,182,31,95,23.996000000000002,Flare,7,5,47,0.957578125
39681,176,34,75,23.997,Flare,7,5,47,23.05999999999998
39696,182,31,95,23.997,Flare,7,5,47,0.957578125
39683,176,34,76,23.998,Flare,7,5,47,23.083999999999968
39696,182,31,95,23.998,Flare,7,5,47,0.957578125
39683,176,34,76,23.999,Flare,7,5,47,23.083999999999968
39696,182,31,95,23.999000000000002,Flare,7,5,47,0.957578125
39685,176,34,75,24.0,Flare,7,5,47,23.105999999999995
39696,182,31,95,24.0,Flare,7,5,47,0.957578125
39685,176,34,75,24.001,Flare,7,5,47,23.105999999999995
39696,182,31,95,24.001,Flare,7,5,47,0.957578125
39687,176,34,78,24.002,Flare,7,5,47,23.119999999999962
39696,182,31,95,24.002000000000002,Flare,7,5,47,0.957578125
39688,176,34,77,24.003,Flare,7,5,47,23.132999999999978
39696,182,31,95,24.003,Flare,7,5,47,0.957578125
39689,176,34,76,24.004,Flare,7,5,47,23.144999999999992
39696,182,31,95,24.004,Flare,7,5,47,0.957578125
39690,176,34,77,24.005000000000003,Flare,7,5,47,23.170999999999978
39696,182,31,95,24.005000000000003,Flare,7,5,47,0.957578125
39690,176,34,77,24.006,Flare,7,5,47,23.170999999999978
39696,182,31,95,24.006,Flare,7,5,47,0.957578125
39691,176,34,77,24.007,Flare,7,5,47,23.183999999999994
39696,182,31,95,24.007,Flare,7,5,47,0.957578125
39693,176,34,77,24.008000000000003,Flare,7,5,47,23.20999999999998
39696,182,31,95,24.008000000000003,Flare,7,5,47,0.957578125
39693,176,34,77,24.009,Flare,7,5,47,23.20999999999998
39696,182,31,95,24.009,Flare,7,5,47,0.957578125
39694,176,34,77,24.01,Flare,7,5,47,23.222999999999995
39696,182,31,95,24.01,Flare,7,5,47,0.957578125
39698,176,34,77,24.011000000000003,Flare,7,5,47,23.24899999999998
39696,182,31,95,24.011000000000003,Flare,7,5,47,0.957578125
39698,176,34,77,24.012,Flare,7,5,47,23.24899999999998
39696,182,31,95,24.012,Flare,7,5,47,0.957578125
39701,176,34,81,24.013,Flare,7,5,47,23.266000000000002
39699,182,31,97,24.013,Flare,7,5,47,0.97765625
39704,176,34,78,24.014,Flare,7,5,47,23.27999999999997
39702,182,31,98,24.014,Flare,7,5,47,0.98796875
39710,176,34,78,24.015,Flare,7,5,47,23.307999999999954
39708,182,31,102,24.015,Flare,7,5,47,1.028046875
39710,176,34,78,24.016,Flare,7,5,47,23.307999999999954
39708,182,31,102,24.016,Flare,7,5,47,1.028046875
39713,176,34,79,24.017,Flare,7,5,47,23.322999999999972
39711,182,31,103,24.017,Flare,7,5,47,1.038125
39716,176,34,81,24.018,Flare,7,5,47,23.339999999999993
39714,182,31,104,24.018,Flare,7,5,47,1.048359375
39722,176,34,79,24.019,Flare,7,5,47,23.354999999999958
39720,182,31,107,24.019,Flare,7,5,47,1.078515625
39725,176,34,79,24.020000000000003,Flare,7,5,47,23.384999999999994
39723,182,31,109,24.020000000000003,Flare,7,5,47,1.09875
39725,176,34,79,24.021,Flare,7,5,47,23.384999999999994
39723,182,31,109,24.021,Flare,7,5,47,1.09875
39731,176,34,82,24.022000000000002,Flare,7,5,47,23.420999999999975
39729,182,31,112,24.022000000000002,Flare,7,5,47,1.128984375
39731,176,34,82,24.023,Flare,7,5,47,23.420999999999975
39729,182,31,112,24.023,Flare,7,5,47,1.128984375
39737,176,34,80,24.024,Flare,7,5,47,23.452999999999957
39735,182,31,115,24.024,Flare,7,5,47,1.159140625
39737,176,34,80,24.025,Flare,7,5,47,23.452999999999957
39735,182,31,115,24.025,Flare,7,5,47,1.159140625
39740,176,34,79,24.026,Flare,7,5,47,23.467999999999975
39738,182,31,117,24.026,Flare,7,5,47,1.179453125
39746,176,34,82,24.027,Flare,7,5,47,23.503999999999955
39744,182,31,121,24.027,Flare,7,5,47,1.21953125
39746,176,34,82,24.028,Flare,7,5,47,23.503999999999955
39744,182,31,121,24.028,Flare,7,5,47,1.21953125
39749,176,34,80,24.029,Flare,7,5,47,23.519999999999975
39747,182,31,122,24.029,Flare,7,5,47,1.22984375
39755,176,34,80,24.03,Flare,7,5,47,23.535999999999994
39753,182,31,126,24.03,Flare,7,5,47,1.269921875
39758,176,34,79,24.031000000000002,Flare,7,5,47,23.565999999999978
39756,182,31,127,24.031000000000002,Flare,7,5,47,1.279921875
39758,176,34,79,24.032,Flare,7,5,47,23.565999999999978
39756,182,31,127,24.032,Flare,7,5,47,1.279921875
39760,176,34,84,24.033,Flare,7,5,47,23.605999999999955
39965,182,31,127,24.033,Flare,7,5,47,1.27984375
39760,176,34,84,24.034,Flare,7,5,47,23.605999999999955
39965,182,31,127,24.034000000000002,Flare,7,5,47,1.27984375
39761,176,34,80,24.035,Flare,7,5,47,23.621999999999975
39965,182,31,127,24.035,Flare,7,5,47,1.27984375
39762,176,34,81,24.036,Flare,7,5,47,23.638999999999996
39965,182,31,127,24.036,Flare,7,5,47,1.27984375
39764,176,34,80,24.037,Flare,7,5,47,23.65499999999996
39965,182,31,127,24.037000000000003,Flare,7,5,47,1.27984375
39765,176,34,82,24.038,Flare,7,5,47,23.691000000000003
39965,182,31,127,24.038,Flare,7,5,47,1.27984375
39765,176,34,82,24.039,Flare,7,5,47,23.691000000000003
39965,182,31,127,24.039,Flare,7,5,47,1.27984375
39766,176,34,80,24.04,Flare,7,5,47,23.706999999999965
39965,182,31,127,24.040000000000003,Flare,7,5,47,1.27984375
39768,176,34,80,24.041,Flare,7,5,47,23.722999999999985
39965,182,31,127,24.041,Flare,7,5,47,1.27984375
39769,176,34,80,24.042,Flare,7,5,47,23.739000000000004
39965,182,31,127,24.042,Flare,7,5,47,1.27984375
39770,176,34,83,24.043,Flare,7,5,47,23.75799999999996
39965,182,31,127,24.043000000000003,Flare,7,5,47,1.27984375
39771,176,34,80,24.044,Flare,7,5,47,23.79
39965,182,31,127,24.044,Flare,7,5,47,1.27984375
39771,176,34,80,24.045,Flare,7,5,47,23.79
39965,182,31,127,24.045,Flare,7,5,47,1.27984375
39772,176,34,80,24.046,Flare,7,5,47,23.805999999999962
39965,182,31,127,24.046000000000003,Flare,7,5,47,1.27984375
39773,176,34,79,24.047,Flare,7,5,47,23.82099999999998
39965,182,31,127,24.047,Flare,7,5,47,1.27984375
39775,176,34,83,24.048000000000002,Flare,7,5,47,23.85899999999996
39965,182,31,127,24.048000000000002,Flare,7,5,47,1.27984375
39775,176,34,83,24.049,Flare,7,5,47,23.85899999999996
39965,182,31,127,24.049000000000003,Flare,7,5,47,1.27984375
39777,176,34,79,24.05,Flare,7,5,47,23.873999999999977
39965,182,31,127,24.05,Flare,7,5,47,1.27984375
39778,176,34,79,24.051000000000002,Flare,7,5,47,23.90399999999996
39965,182,31,127,24.051000000000002,Flare,7,5,47,1.27984375
39778,176,34,79,24.052,Flare,7,5,47,23.90399999999996
39965,182,31,127,24.052000000000003,Flare,7,5,47,1.27984375
39780,176,34,84,24.053,Flare,7,5,47,23.923999999999985
39965,182,31,127,24.053,Flare,7,5,47,1.27984375
39781,176,34,79,24.054000000000002,Flare,7,5,47,23.95399999999997
39965,182,31,127,24.054000000000002,Flare,7,5,47,1.27984375
39781,176,34,79,24.055,Flare,7,5,47,23.95399999999997
39965,182,31,127,24.055000000000003,Flare,7,5,47,1.27984375
39782,176,34,79,24.056,Flare,7,5,47,23.968999999999987
39965,182,31,127,24.056,Flare,7,5,47,1.27984375
39784,176,34,78,24.057000000000002,Flare,7,5,47,23.99699999999997
39965,182,31,127,24.057000000000002,Flare,7,5,47,1.27984375
39784,176,34,78,24.058,Flare,7,5,47,23.99699999999997
39965,182,31,127,24.058,Flare,7,5,47,1.27984375
39785,176,34,81,24.059,Flare,7,5,47,24.013999999999992
39965,182,31,127,24.059,Flare,7,5,47,1.27984375
39786,176,34,80,24.06,Flare,7,5,47,24.029999999999955
39965,182,31,127,24.060000000000002,Flare,7,5,47,1.27984375
39788,176,34,79,24.061,Flare,7,5,47,24.05999999999999
39965,182,31,127,24.061,Flare,7,5,47,1.27984375
39788,176,34,79,24.062,Flare,7,5,47,24.05999999999999
39965,182,31,127,24.062,Flare,7,5,47,1.27984375
39790,176,34,81,24.063000000000002,Flare,7,5,47,24.093999999999973
39965,182,31,127,24.063000000000002,Flare,7,5,47,1.27984375
39790,176,34,81,24.064,Flare,7,5,47,24.093999999999973
39965,182,31,127,24.064,Flare,7,5,47,1.27984375
39792,176,34,79,24.065,Flare,7,5,47,24.123999999999956
39965,182,31,127,24.065,Flare,7,5,47,1.27984375
39792,176,34,79,24.066,Flare,7,5,47,24.123999999999956
39965,182,31,127,24.066000000000003,Flare,7,5,47,1.27984375
39794,176,34,78,24.067,Flare,7,5,47,24.15199999999999
39965,182,31,127,24.067,Flare,7,5,47,1.27984375
39794,176,34,78,24.068,Flare,7,5,47,24.15199999999999
39965,182,31,127,24.068,Flare,7,5,47,1.27984375
39795,176,34,81,24.069,Flare,7,5,47,24.16899999999995
39965,182,31,127,24.069000000000003,Flare,7,5,47,1.27984375
39797,176,34,80,24.07,Flare,7,5,47,24.20099999999999
39965,182,31,127,24.07,Flare,7,5,47,1.27984375
39797,176,34,80,24.071,Flare,7,5,47,24.20099999999999
39965,182,31,127,24.071,Flare,7,5,47,1.27984375
39799,176,34,78,24.072000000000003,Flare,7,5,47,24.228999999999974
39965,182,31,127,24.072000000000003,Flare,7,5,47,1.27984375
39799,176,34,78,24.073,Flare,7,5,47,24.228999999999974
39965,182,31,127,24.073,Flare,7,5,47,1.27984375
39800,176,34,82,24.074,Flare,7,5,47,24.246999999999996
39965,182,31,127,24.074,Flare,7,5,47,1.27984375
39801,176,34,79,24.075,Flare,7,5,47,24.26199999999996
39965,182,31,127,24.075000000000003,Flare,7,5,47,1.27984375
39802,176,34,79,24.076,Flare,7,5,47,24.27699999999998
39965,182,31,127,24.076,Flare,7,5,47,1.27984375
39803,176,34,78,24.077,Flare,7,5,47,24.290999999999997
39965,182,31,127,24.077,Flare,7,5,47,1.27984375
39805,176,34,81,24.078,Flare,7,5,47,24.307999999999957
39965,182,31,127,24.078000000000003,Flare,7,5,47,1.27984375
39806,176,34,79,24.079,Flare,7,5,47,24.322999999999976
39965,182,31,127,24.079,Flare,7,5,47,1.27984375
39807,176,34,78,24.080000000000002,Flare,7,5,47,24.35099999999996
39965,182,31,127,24.080000000000002,Flare,7,5,47,1.27984375
39807,176,34,78,24.081,Flare,7,5,47,24.35099999999996
39965,182,31,127,24.081000000000003,Flare,7,5,47,1.27984375
39809,176,34,78,24.082,Flare,7,5,47,24.364999999999977
39965,182,31,127,24.082,Flare,7,5,47,1.27984375
39810,176,34,77,24.083,Flare,7,5,47,24.377999999999947
39965,182,31,127,24.083000000000002,Flare,7,5,47,1.27984375
39811,176,34,82,24.084000000000003,Flare,7,5,47,24.41399999999999
39965,182,31,127,24.084000000000003,Flare,7,5,47,1.27984375
39811,176,34,82,24.085,Flare,7,5,47,24.41399999999999
39965,182,31,127,24.085,Flare,7,5,47,1.27984375
39813,176,34,78,24.086,Flare,7,5,47,24.427999999999958
39965,182,31,127,24.086000000000002,Flare,7,5,47,1.27984375
39814,176,34,78,24.087000000000003,Flare,7,5,47,24.455999999999992
39965,182,31,127,24.087000000000003,Flare,7,5,47,1.27984375
39814,176,34,78,24.088,Flare,7,5,47,24.455999999999992
39965,182,31,127,24.088,Flare,7,5,47,1.27984375
39816,176,34,81,24.089,Flare,7,5,47,24.472999999999953
39965,182,31,127,24.089000000000002,Flare,7,5,47,1.27984375
39817,176,34,78,24.09,Flare,7,5,47,24.48699999999997
39965,182,31,127,24.09,Flare,7,5,47,1.27984375
39818,176,34,77,24.091,Flare,7,5,47,24.499999999999986
39965,182,31,127,24.091,Flare,7,5,47,1.27984375
39819,176,34,78,24.092,Flare,7,5,47,24.513999999999953
39965,182,31,127,24.092000000000002,Flare,7,5,47,1.27984375
39820,176,34,77,24.093,Flare,7,5,47,24.52699999999997
39965,182,31,127,24.093,Flare,7,5,47,1.27984375
39821,176,34,80,24.094,Flare,7,5,47,24.55899999999995
39965,182,31,127,24.094,Flare,7,5,47,1.27984375
39821,176,34,80,24.095,Flare,7,5,47,24.55899999999995
39965,182,31,127,24.095000000000002,Flare,7,5,47,1.27984375
39823,176,34,78,24.096,Flare,7,5,47,24.57299999999997
39965,182,31,127,24.096,Flare,7,5,47,1.27984375
39824,176,34,77,24.097,Flare,7,5,47,24.585999999999984
39965,182,31,127,24.097,Flare,7,5,47,1.27984375
39825,176,34,77,24.098,Flare,7,5,47,24.598999999999954
39965,182,31,127,24.098000000000003,Flare,7,5,47,1.27984375
39826,176,34,79,24.099,Flare,7,5,47,24.613999999999972
39965,182,31,127,24.099,Flare,7,5,47,1.27984375
39827,176,34,76,24.1,Flare,7,5,47,24.625999999999987
39965,182,31,127,24.1,Flare,7,5,47,1.27984375
39828,176,34,78,24.101,Flare,7,5,47,24.639999999999954
39965,182,31,127,24.101000000000003,Flare,7,5,47,1.27984375
39829,176,34,76,24.102,Flare,7,5,47,24.65199999999997
39965,182,31,127,24.102,Flare,7,5,47,1.27984375
39830,176,34,77,24.103,Flare,7,5,47,24.664999999999985
39965,182,31,127,24.103,Flare,7,5,47,1.27984375
39831,176,34,79,24.104,Flare,7,5,47,24.67999999999995
39965,182,31,127,24.104000000000003,Flare,7,5,47,1.27984375
39832,176,34,77,24.105,Flare,7,5,47,24.692999999999966
39965,182,31,127,24.105,Flare,7,5,47,1.27984375
39833,176,34,76,24.106,Flare,7,5,47,24.70499999999998
39965,182,31,127,24.106,Flare,7,5,47,1.27984375
39834,176,34,77,24.107,Flare,7,5,47,24.71799999999995
39965,182,31,127,24.107000000000003,Flare,7,5,47,1.27984375
39835,176,34,76,24.108,Flare,7,5,47,24.74199999999998
39965,182,31,127,24.108,Flare,7,5,47,1.27984375
39835,176,34,76,24.109,Flare,7,5,47,24.74199999999998
39965,182,31,127,24.109,Flare,7,5,47,1.27984375
39836,176,34,79,24.11,Flare,7,5,47,24.756999999999945
39965,182,31,127,24.110000000000003,Flare,7,5,47,1.27984375
39838,176,34,76,24.111,Flare,7,5,47,24.76899999999996
39965,182,31,127,24.111,Flare,7,5,47,1.27984375
39839,176,34,76,24.112000000000002,Flare,7,5,47,24.792999999999946
39965,182,31,127,24.112000000000002,Flare,7,5,47,1.27984375
39839,176,34,76,24.113,Flare,7,5,47,24.792999999999946
39965,182,31,127,24.113000000000003,Flare,7,5,47,1.27984375
39841,176,34,78,24.114,Flare,7,5,47,24.82099999999993
39965,182,31,127,24.114,Flare,7,5,47,1.27984375
39841,176,34,78,24.115,Flare,7,5,47,24.82099999999993
39965,182,31,127,24.115000000000002,Flare,7,5,47,1.27984375
39842,176,34,76,24.116,Flare,7,5,47,24.832999999999945
39965,182,31,127,24.116000000000003,Flare,7,5,47,1.27984375
39844,176,34,76,24.117,Flare,7,5,47,24.84499999999996
39965,182,31,127,24.117,Flare,7,5,47,1.27984375
39845,176,34,75,24.118000000000002,Flare,7,5,47,24.866999999999948
39965,182,31,127,24.118000000000002,Flare,7,5,47,1.27984375
39845,176,34,75,24.119,Flare,7,5,47,24.866999999999948
39965,182,31,127,24.119,Flare,7,5,47,1.27984375
39847,176,34,75,24.12,Flare,7,5,47,24.888999999999935
39965,182,31,127,24.12,Flare,7,5,47,1.27984375
39847,176,34,75,24.121,Flare,7,5,47,24.888999999999935
39965,182,31,127,24.121000000000002,Flare,7,5,47,1.27984375
39849,176,34,75,24.122,Flare,7,5,47,24.910999999999962
39965,182,31,127,24.122,Flare,7,5,47,1.27984375
39849,176,34,75,24.123,Flare,7,5,47,24.910999999999962
39965,182,31,127,24.123,Flare,7,5,47,1.27984375
39851,176,34,78,24.124000000000002,Flare,7,5,47,24.938999999999947
39965,182,31,127,24.124000000000002,Flare,7,5,47,1.27984375
39851,176,34,78,24.125,Flare,7,5,47,24.938999999999947
39965,182,31,127,24.125,Flare,7,5,47,1.27984375
39852,176,34,74,24.126,Flare,7,5,47,24.94899999999996
39965,182,31,127,24.126,Flare,7,5,47,1.27984375
39854,176,34,75,24.127,Flare,7,5,47,24.959999999999933
39965,182,31,127,24.127000000000002,Flare,7,5,47,1.27984375
39855,176,34,74,24.128,Flare,7,5,47,24.979999999999958
39965,182,31,127,24.128,Flare,7,5,47,1.27984375
39855,176,34,74,24.129,Flare,7,5,47,24.979999999999958
39965,182,31,127,24.129,Flare,7,5,47,1.27984375
